date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:13	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:05%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=4&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listb788	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:13	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:06%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=5&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list3e54	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:13	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:06%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=5&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list720b	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:13	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:06%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=5&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listc94c	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:14	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:06%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=6&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list90ea	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:14	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:06%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=7&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list44af	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:14	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:07%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=7&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list6b33	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:14	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:07%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=7&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list77cf	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:15	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:07%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=8&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5cd3	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:15	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:07%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=9&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5cc5	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:15	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:08%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=9&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list733f	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:15	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:08%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=10&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list88be	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:15	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:08%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=11&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listdc4e	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:16	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:08%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=11&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5eec	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:16	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:08%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=18&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list9806	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:16	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:09%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=18&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listdf13	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:16	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:09%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=18&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list397c	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:17	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:09%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=20&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_liste291	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:17	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:09%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=22&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list160f	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:17	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:10%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=1&region_code2=24&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listf49a	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:17	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:10%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=2&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listcdc2	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:17	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:10%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=2&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list4430	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:18	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:10%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=2&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list2000	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:18	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:10%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=2&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list1828	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:18	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:11%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=5&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list6cef	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:18	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:11%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=6&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list7365	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:19	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:11%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=8&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listb0c2	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:19	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:11%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=8&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listc901	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:19	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:12%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=8&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list7c07	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:19	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:12%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=9&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listd820	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:20	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:12%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=9&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listae16	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:20	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:12%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=11&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list590b	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:20	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:12%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=11&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list8203	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:20	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:13%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=11&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list4875	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:20	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:13%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=11&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listec2d	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:21	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:13%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=12&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listd24d	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:21	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:13%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=12&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list66f0	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:21	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:14%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=12&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listef43	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:21	0/-1	---M--	302	error ('')			https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=12&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list.eaff648.delayed	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:21	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:14%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=12&store_category=masa	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list1e8d	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:22	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:14%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=13&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listfbbb	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:22	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:14%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=13&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list2d5b	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:22	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:15%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=13&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listeb90	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:22	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:15%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=14&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list87aa	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:22	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:15%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=15&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list4927	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:23	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:15%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=15&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list73df	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:23	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:15%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=15&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listd705	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:23	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:16%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=17&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list1e6a	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:23	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:16%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=17&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listdc59	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:24	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:16%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=17&store_category=masa	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listfe5f	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:24	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:16%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=21&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5370	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:24	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:17%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=21&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5a27	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:24	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:17%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=21&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listd6b1	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:24	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:17%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=22&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list525a	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:25	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:17%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=22&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list2fe4	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:25	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:17%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=25&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listc518	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:25	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:18%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=27&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5560	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:25	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:18%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=27&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_lista7ea	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:26	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:18%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=27&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listfd6c	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:26	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:18%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=27&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listbebd	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:26	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:19%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=28&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list58b1	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:26	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:19%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=29&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list1ed6	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:27	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:19%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=29&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_liste887	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:27	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:19%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=2&region_code2=29&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list4072	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:27	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:19%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=2&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list4128	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:27	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:20%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=2&store_category=bar	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list5e0a	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:27	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:20%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=3&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listda38	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:28	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:20%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=4&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listdaab	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:28	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:20%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=4&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listd06f	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:28	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:21%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=6&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list9a16	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:28	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:21%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=6&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list1203	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:29	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:21%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=6&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list3ef1	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:29	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:21%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=7&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listee77	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:29	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:22%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=7&store_category=gunma	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listbc1b	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:29	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:22%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=8&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listb68e	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:29	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:22%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=8&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listba6a	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:30	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:22%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=3&region_code2=10&store_category=tel	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_list8d74	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
22:48:30	386/386	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Mar%202023%2013:48:22%20GMT	https://op9.baminssa.com/coupon/coupon_list?region_code1=4&region_code2=1&store_category=op	C:/My%20Web%20Sites/baminsa/op9.baminssa.com/coupon/coupon_listd5bd	(from https://op9.baminssa.com/store/category/op?region_code1=1&region_code2=11)
